Borough,Admin District,Geographical District,PE Works Cohort,DBN,School Level ,Student Enrollment,Full Time Licensed PE Teachers*,F Status PE Teachers*,Itinerant PE Teachers*,Sum of F Status and Itinerant,Total Part Time and Full Time Licensed PE Teachers*,Shared Licensed PE Teachers with Another School*,Ratio of Full Time Licensed PE Teachers to Students*
Bronx,8,8,1,08X405,High School,902,6,,,,6,,1:150
Bronx,8,8,1,08X424,Junior High-Intermediate-Middle,285,2,,,,2,,1:143
Bronx,8,8,1,08X432,High School,270,1,,,,1,,1:270
Bronx,8,8,1,08X448,Junior High-Intermediate-Middle,351,1,,,,1,,1:351
Bronx,8,8,1,08X452,High School,280,1,,,,1,,1:280
Bronx,8,8,1,08X467,Junior High-Intermediate-Middle,237,,,1,1,1,Yes,0
Bronx,8,8,1,08X519,High School,246,1,,,,1,,1:246
Bronx,8,8,1,08X530,High School,195,1,,,,1,,1:195
Bronx,8,8,1,08X537,High School,152,1,,,,1,,1:152
Bronx,8,8,1,08X558,High School,510,3,,,,3,,1:170
Bronx,8,8,1,08X559,High School,238,1,,,,1,,1:238
Bronx,8,8,1,08X561,High School,414,1,,,,1,,1:207
Bronx,8,8,1,08X562,Junior High-Intermediate-Middle,289,1,1,,1,2,,1:289
Bronx,9,9,1,09X004,K-8,509,2,,,,2,,1:255
Bronx,9,9,1,09X011,Elementary,645,1,,,,1,,1:645
Bronx,9,9,1,09X022,Junior High-Intermediate-Middle,395,2,,,,2,,1:198
Bronx,9,9,1,09X028,Elementary,669,,,,,0,,0
Bronx,9,9,1,09X035,Elementary,667,,,,,0,,0
Bronx,9,9,1,09X042,Elementary,384,1,,,,1,,1:384
Bronx,9,9,1,09X053,Elementary,1061,1,,,,1,,1:1061
Bronx,9,9,1,09X055,Elementary,603,1,,,,1,,1:603
Bronx,9,9,1,09X058,Elementary,441,,,,,0,,0
Bronx,9,9,1,09X063,Elementary,550,,,,,0,,0
Bronx,9,9,1,09X064,Elementary,131,,,,,0,,0
Bronx,9,9,1,09X070,Elementary,1263,2,,,,2,,1:421
Bronx,9,9,1,09X073,Elementary,681,,,,,0,,0
Bronx,9,9,1,09X088,Elementary,176,1,,,,1,,1:176
Bronx,9,9,1,09X109,Elementary,672,,,,,0,,0
Bronx,9,9,1,09X110,Elementary,405,,,,,0,,0
Bronx,9,9,1,09X114,Elementary,737,,,,,0,,0
Bronx,9,9,1,09X117,Junior High-Intermediate-Middle,544,1,,,,1,,1:544
Bronx,9,9,1,09X126,Elementary,594,1,,,,1,,1:594
Bronx,9,9,1,09X128,Junior High-Intermediate-Middle,361,1,,,,1,,1:361
Bronx,9,9,1,09X132,Elementary,402,,,,,0,,0
Bronx,9,9,1,09X145,Junior High-Intermediate-Middle,278,1,,,,1,,1:278
Bronx,9,9,1,09X163,Elementary,501,,,,,0,,0
Bronx,9,9,1,09X170,Early Childhood,285,,,,,0,,0
Bronx,9,9,1,09X199,Elementary,695,2,,,,2,,1:348
Bronx,9,9,1,09X204,Elementary,552,1,,,,1,,1:552
Bronx,9,9,1,09X215,Junior High-Intermediate-Middle,260,1,,,,1,,1:260
Bronx,9,9,1,09X218,K-8,982,3,,,,3,,1:327
Bronx,9,9,1,09X219,Junior High-Intermediate-Middle,294,,,,,0,,0
Bronx,9,9,1,09X227,High School,345,2,,,,2,,1:173
Bronx,9,9,1,09X229,Junior High-Intermediate-Middle,244,1,,,,1,,1:244
Bronx,9,9,1,09X230,Elementary,72,,,,,0,,0
Bronx,9,9,1,09X231,Secondary School,532,3,,,,3,,1:177
Bronx,9,9,1,09X232,Junior High-Intermediate-Middle,473,1,,,,1,,1:473
Bronx,9,9,1,09X236,Elementary,299,1,,,,1,,1:299
Bronx,9,9,1,09X241,Secondary School,605,2,,,,2,,1:303
Bronx,9,9,1,09X250,High School,420,2,,,,2,,1:210
Bronx,9,9,1,09X252,High School,381,1,,,,1,,1:381
Bronx,9,9,1,09X260,High School,444,1,,,,1,,1:444
Bronx,9,9,1,09X263,High School,354,2,,,,2,,1:177
Bronx,9,9,1,09X274,Elementary,584,1,,,,1,,1:584
Bronx,9,9,1,09X276,High School,141,1,,,,1,,1:141
Bronx,9,9,1,09X294,Elementary,365,1,,,,1,,1:365
Bronx,9,9,1,09X297,High School,386,1,,,,1,,1:386
Bronx,9,9,1,09X303,Junior High-Intermediate-Middle,309,2,,,,2,,1:155
Bronx,9,9,1,09X311,Elementary,299,1,,,,1,,1:299
Bronx,9,9,1,09X313,Junior High-Intermediate-Middle,292,,,,,0,,0
Bronx,9,9,1,09X323,Junior High-Intermediate-Middle,436,1,,,,1,,1:436
Bronx,9,9,1,09X324,Secondary School,483,1,,,,1,,0
Bronx,9,9,1,09X325,Junior High-Intermediate-Middle,269,1,,,,1,,1:269
Bronx,9,9,1,09X327,Secondary School,716,2,,,,2,,1:358
Bronx,9,9,1,09X328,Junior High-Intermediate-Middle,168,1,,,,1,,1:168
Bronx,9,9,1,09X329,High School,250,1,,,,1,,1:250
Bronx,9,9,1,09X339,Junior High-Intermediate-Middle,467,2,,,,2,,1:234
Bronx,9,9,1,09X350,Secondary School,201,1,,,,1,,1:201
Bronx,9,9,1,09X361,Junior High-Intermediate-Middle,379,1,,,,1,,1:379
Bronx,9,9,1,09X365,High School,300,2,,,,2,,1:150
Bronx,9,9,1,09X403,High School,377,1,,,,1,,1:377
Bronx,9,9,1,09X404,High School,351,1,,,,1,,1:351
